"day","match","clicks","impressions","cost","avgpos","qualityscore","conv"
"2013-11-08","Phrase",2,5,2.48,3.6,2,0
"2013-10-17","Phrase",0,2,0,1.5,6,0
"2013-10-15","Broad",0,4,0,5.5,5,0
"2013-10-30","Broad",0,1,0,1,3,0
"2013-10-22","Broad",0,3,0,8,5,0
"2013-10-25","Phrase",1,30,0.76,2.2,5,0
"2013-11-02","Broad",2,43,3.18,3.5,3,0
"2013-10-20","Broad",0,7,0,4,5,0
"2013-10-19","Broad",0,5,0,4.2,3,0
"2013-10-24","Broad",0,5,0,2.4,8,0
"2013-11-07","Broad",0,1,0,3,5,0
"2013-11-07","Broad",0,9,0,2.9,7,0
"2013-11-01","Broad",0,1,0,7,4,0
"2013-10-23","Broad",0,65,0,6,3,0
"2013-11-04","Phrase",0,26,0,4,4,0
"2013-10-28","Broad",0,2,0,5,6,0
"2013-11-03","Broad",0,1,0,9,2,0
"2013-11-10","Broad",1,14,1.54,3.9,3,0
"2013-11-08","Broad",0,4,0,3.8,3,0
"2013-11-10","Broad",1,7,2,4,3,0
"2013-10-30","Broad",0,30,0,1.9,5,0
"2013-10-24","Broad",0,1,0,2,3,0
"2013-10-16","Broad",0,2,0,3,3,0
"2013-10-17","Phrase",0,3,0,1.7,6,0
"2013-10-29","Broad",0,49,0,4.3,4,0
"2013-10-28","Broad",0,3,0,3.3,3,0
"2013-11-11","Broad",0,1,0,4,3,0
"2013-11-06","Broad",0,1,0,3,5,0
"2013-10-14","Broad",0,6,0,4,3,0
"2013-10-24","Broad",1,12,1.9,5.2,5,0
"2013-11-07","Broad",0,4,0,5.8,5,0
"2013-10-30","Phrase",0,3,0,2.3,8,0
"2013-11-12","Broad",0,1,0,4,6,0
"2013-10-21","Broad",0,1,0,7,3,0
"2013-10-18","Phrase",0,14,0,3.1,7,0
"2013-10-14","Phrase",2,75,1.62,2,5,0
"2013-11-12","Phrase",0,12,0,2.8,6,0
"2013-10-24","Broad",0,6,0,4.3,3,0
"2013-10-18","Phrase",0,10,0,2,6,0
"2013-11-09","Broad",0,3,0,7,3,0
"2013-10-23","Broad",0,23,0,6.5,5,0
"2013-10-14","Broad",0,2,0,4,5,0
"2013-10-16","Broad",0,1,0,6,3,0
"2013-11-06","Broad",0,1,0,1,6,0
"2013-10-18","Broad",0,1,0,2,2,0
"2013-10-21","Broad",0,1,0,5,3,0
"2013-11-04","Broad",0,2,0,5,3,0
"2013-10-19","Broad",0,4,0,5.3,3,0
"2013-10-24","Phrase",2,9,3.51,3.3,6,0
"2013-10-17","Broad",3,259,5.45,5.3,5,0
"2013-11-06","Broad",0,3,0,6.3,5,0
"2013-11-03","Broad",1,34,1.98,4.6,4,0
"2013-10-29","Broad",0,1,0,2,3,0
"2013-11-04","Broad",0,2,0,4,2,0
"2013-10-16","Broad",0,1,0,3,6,0
"2013-11-12","Phrase",0,11,0,6,2,0
"2013-10-26","Broad",0,2,0,8,3,0
"2013-10-29","Broad",1,6,1.85,4.3,3,0
"2013-10-19","Broad",0,1,0,7,3,0
"2013-10-21","Broad",0,4,0,8.5,3,0
"2013-10-19","Broad",0,1,0,2,5,0
"2013-10-23","Phrase",1,6,1.44,3.7,6,0
"2013-10-28","Phrase",0,13,0,2.4,5,0
"2013-11-04","Broad",0,5,0,5.4,3,0
"2013-10-29","Broad",0,1,0,4,3,0
"2013-10-22","Broad",0,3,0,2.3,3,0
"2013-11-10","Broad",0,2,0,5,8,0
"2013-11-11","Broad",0,1,0,11,5,0
"2013-10-31","Exact",0,1,0,7,7,0
"2013-10-27","Broad",0,1,0,6,3,0
"2013-10-27","Broad",0,1,0,1,3,0
"2013-11-03","Broad",0,8,0,3.3,3,0
"2013-11-04","Broad",0,2,0,5,3,0
"2013-10-30","Broad",0,1,0,3,4,0
"2013-10-17","Broad",0,1,0,3,3,0
"2013-11-07","Broad",0,3,0,1.3,7,0
"2013-10-30","Broad",0,1,0,4,3,0
"2013-11-02","Phrase",0,5,0,2.2,4,0
"2013-11-05","Broad",0,1,0,1,3,0
"2013-10-28","Phrase",1,3,0.86,2.3,8,0
"2013-10-25","Phrase",0,1,0,3,7,0
"2013-10-28","Broad",0,7,0,3.4,8,0
"2013-10-28","Broad",0,52,0,5.9,4,0
"2013-11-04","Broad",0,2,0,3,3,0
"2013-10-26","Broad",0,4,0,3.5,3,0
"2013-10-20","Broad",0,1,0,7,3,0
"2013-10-27","Phrase",1,6,1.4,3.5,7,0
"2013-10-22","Broad",0,1,0,3,5,0
"2013-10-24","Broad",0,2,0,4.5,3,0
"2013-11-10","Phrase",1,16,1.41,1.9,6,0
"2013-11-05","Broad",0,1,0,10,5,0
"2013-11-04","Broad",0,10,0,2.6,7,0
"2013-11-11","Broad",0,1,0,2,4,0
"2013-10-23","Broad",0,5,0,2.4,3,0
"2013-10-27","Broad",0,4,0,6,3,0
"2013-10-31","Broad",3,72,5.38,3.5,3,1
"2013-11-11","Phrase",0,1,0,3,6,0
"2013-11-09","Broad",0,1,0,1,6,0
"2013-10-21","Broad",0,1,0,5,6,0
"2013-11-03","Phrase",1,11,1.5,2,8,0
"2013-10-15","Broad",0,12,0,5.9,3,0
"2013-11-06","Broad",0,31,0,5.1,5,0
"2013-11-06","Broad",5,247,8.79,3.6,4,0
"2013-10-28","Broad",0,1,0,8,3,0
"2013-10-28","Phrase",1,31,1.69,1.6,7,0
"2013-11-02","Broad",0,1,0,3,5,0
"2013-10-17","Broad",0,17,0,5.6,6,0
"2013-11-02","Broad",0,6,0,2.8,6,0
"2013-10-22","Broad",0,2,0,7.5,3,0
"2013-10-31","Broad",0,3,0,4.7,5,0
"2013-10-16","Phrase",0,9,0,3.9,4,0
"2013-10-20","Phrase",0,3,0,5.7,2,0
"2013-10-15","Phrase",0,1,0,10,4,0
"2013-11-08","Broad",1,12,2,2.8,3,0
"2013-11-07","Phrase",0,7,0,5.6,6,0
"2013-10-31","Broad",0,1,0,8,2,0
"2013-10-14","Phrase",0,2,0,3,6,0
"2013-10-20","Broad",0,2,0,2,3,0
"2013-11-12","Broad",0,1,0,2,3,0
"2013-10-18","Broad",0,2,0,4.5,5,0
"2013-11-07","Broad",0,2,0,4,3,0
"2013-10-28","Broad",0,28,0,6.5,3,0
"2013-11-12","Broad",0,7,0,2.1,3,0
"2013-10-16","Broad",0,55,0,6.2,3,0
"2013-11-04","Phrase",0,8,0,2.3,6,0
"2013-10-21","Broad",0,4,0,1.3,3,0
"2013-11-09","Broad",0,3,0,6,3,0
"2013-11-12","Broad",0,7,0,4.4,3,0
"2013-10-29","Broad",0,3,0,6,5,0
"2013-10-20","Phrase",0,2,0,4,6,0
"2013-11-09","Broad",0,2,0,5.5,3,0
"2013-10-22","Broad",0,4,0,4.8,3,0
"2013-10-20","Broad",0,2,0,4,5,0
"2013-10-23","Broad",0,2,0,3,5,0
"2013-10-15","Broad",0,9,0,4.6,5,0
"2013-10-29","Broad",0,45,0,3,3,0
"2013-11-05","Broad",0,10,0,5,3,0
"2013-10-31","Broad",0,4,0,3,3,0
"2013-11-06","Broad",0,1,0,2,3,0
"2013-10-14","Phrase",0,8,0,1.4,7,0
"2013-10-18","Broad",0,4,0,7.5,5,0
"2013-11-11","Broad",0,2,0,6.5,2,0
"2013-11-07","Phrase",0,20,0,4.4,2,0
"2013-10-29","Broad",0,7,0,6,3,0
"2013-11-04","Phrase",0,10,0,4.7,5,0
"2013-11-04","Phrase",0,6,0,3,2,0
"2013-10-20","Broad",0,1,0,5,3,0
"2013-11-07","Phrase",0,4,0,3.3,2,0
"2013-11-08","Phrase",0,5,0,2.8,6,0
"2013-10-16","Broad",0,2,0,5,3,0
"2013-11-09","Broad",0,1,0,9,5,0
"2013-10-22","Broad",0,13,0,6.5,5,0
"2013-11-06","Phrase",1,12,1.62,3.4,5,0
"2013-10-22","Broad",0,1,0,6,5,0
"2013-11-05","Broad",0,1,0,6,3,0
"2013-10-16","Phrase",1,8,0.71,1.5,7,0
"2013-10-16","Broad",0,2,0,3,3,0
"2013-11-01","Phrase",1,6,1.37,2.7,6,0
"2013-11-06","Broad",0,1,0,5,5,0
"2013-10-25","Broad",0,3,0,7.3,3,0
"2013-11-04","Phrase",0,3,0,3.3,2,0
"2013-11-02","Broad",1,1,1.7,2,6,0
"2013-10-23","Broad",0,1,0,5,3,0
"2013-11-09","Broad",0,1,0,8,3,0
"2013-10-28","Broad",0,1,0,3,4,0
"2013-11-03","Broad",0,4,0,6.5,3,0
"2013-11-04","Broad",0,2,0,6.5,3,0
"2013-10-30","Broad",0,1,0,3,3,0
"2013-11-07","Broad",0,5,0,4.2,3,0
"2013-11-10","Broad",0,1,0,7,5,0
"2013-10-28","Broad",0,19,0,5.8,5,0
"2013-11-04","Phrase",1,5,1.55,1.8,7,0
"2013-11-05","Broad",0,1,0,8,3,0
"2013-11-09","Broad",6,256,11.02,4.5,5,0
"2013-11-11","Broad",0,3,0,2.3,2,0
"2013-11-02","Phrase",0,4,0,2.5,7,0
"2013-11-05","Phrase",0,60,0,1.8,5,0
"2013-10-19","Broad",0,2,0,1.5,3,0
"2013-10-27","Phrase",1,6,0.9,2.5,6,0
"2013-10-25","Phrase",0,3,0,3.7,2,0
"2013-10-16","Broad",0,4,0,5,3,0
"2013-11-06","Broad",0,1,0,3,4,0
"2013-11-10","Broad",0,2,0,2,3,0
"2013-10-18","Exact",0,5,0,2.2,7,0
"2013-10-29","Phrase",0,9,0,5.2,4,0
"2013-10-28","Broad",0,4,0,7,3,0
"2013-11-06","Phrase",0,9,0,1.4,5,0
"2013-10-28","Broad",0,1,0,3,3,0
"2013-11-06","Broad",0,2,0,5,5,0
"2013-11-08","Broad",0,2,0,2.5,3,0
"2013-11-02","Broad",0,1,0,1,3,0
"2013-10-30","Broad",0,10,0,5.2,3,0
"2013-10-14","Phrase",1,15,1.4,2.7,6,0
"2013-10-30","Broad",0,1,0,6,3,0
"2013-10-23","Phrase",0,6,0,4.5,2,0
"2013-11-03","Broad",1,2,1.67,3,4,0
"2013-11-12","Broad",7,102,13.05,5.5,4,0
"2013-11-05","Broad",0,22,0,7.3,4,0
"2013-11-11","Broad",1,38,2,4.2,4,0
"2013-10-20","Broad",0,2,0,8.5,5,0
"2013-10-19","Broad",0,9,0,2.9,3,0
"2013-10-30","Phrase",0,1,0,3,6,0
"2013-10-27","Phrase",0,1,0,1,8,0
"2013-10-24","Broad",1,55,1.95,4.7,4,0
"2013-10-24","Broad",0,4,0,3.3,3,0
"2013-10-16","Phrase",1,11,1.39,3.6,2,0
"2013-11-11","Broad",0,1,0,3,4,0
"2013-10-30","Broad",0,30,0,5.3,3,0
"2013-11-09","Broad",0,1,0,10,2,0
"2013-11-11","Phrase",0,9,0,3.3,4,0
"2013-11-12","Broad",1,114,1.84,6.5,4,0
"2013-10-18","Phrase",0,3,0,1.7,2,0
"2013-11-04","Broad",0,1,0,2,6,0
"2013-11-10","Phrase",0,3,0,4,6,0
"2013-10-25","Broad",0,1,0,6,3,0
"2013-11-05","Phrase",1,21,1.83,3.3,4,0
"2013-10-27","Broad",0,14,0,5.2,3,0
"2013-11-04","Phrase",0,3,0,2,7,0
"2013-11-07","Phrase",0,14,0,5.6,4,0
"2013-10-15","Phrase",1,20,1.74,1.4,5,0
"2013-11-10","Broad",0,3,0,5.3,4,0
"2013-10-27","Broad",0,1,0,3,3,0
"2013-10-14","Broad",0,3,0,4,3,0
"2013-10-17","Phrase",0,1,0,2,6,0
"2013-10-25","Broad",2,25,3.98,6.6,4,0
"2013-10-26","Broad",0,1,0,4,3,0
"2013-10-15","Broad",0,3,0,5.7,3,0
"2013-10-29","Phrase",0,2,0,2,6,0
"2013-10-24","Broad",1,1,1.83,1,6,0
"2013-10-23","Broad",0,1,0,2,3,0
"2013-11-03","Phrase",0,10,0,6.6,4,0
"2013-10-22","Phrase",0,1,0,1,6,0
"2013-11-01","Phrase",0,11,0,1.7,5,0
"2013-11-07","Phrase",2,2,2.6,2,7,0
"2013-10-20","Broad",0,2,0,3,3,0
"2013-11-05","Broad",0,1,0,6,3,0
"2013-10-18","Broad",0,3,0,3.3,5,0
"2013-10-27","Broad",0,9,0,4.6,3,0
"2013-10-16","Phrase",0,6,0,3.2,7,0
"2013-10-28","Phrase",0,8,0,3,6,0
"2013-10-24","Broad",0,2,0,3.5,7,0
"2013-11-06","Broad",0,6,0,5,5,0
"2013-11-10","Broad",0,1,0,4,3,0
"2013-11-06","Broad",0,1,0,6,3,0
"2013-10-30","Phrase",0,1,0,2,7,0
"2013-11-01","Phrase",0,2,0,3,6,0
"2013-10-28","Broad",0,3,0,4.3,3,0
"2013-10-20","Broad",0,1,0,3,2,0
"2013-10-23","Broad",0,33,0,3.2,3,0
"2013-10-20","Phrase",1,10,1.75,3.2,4,0
"2013-11-06","Broad",0,5,0,2,6,0
"2013-11-05","Broad",0,1,0,4,3,0
"2013-11-02","Broad",0,1,0,5,3,0
"2013-11-03","Phrase",0,4,0,4,7,0
"2013-10-28","Broad",2,8,1.93,3.9,7,0
"2013-10-17","Broad",0,1,0,4,3,0
"2013-10-15","Broad",1,41,1.65,4.9,4,0
"2013-11-12","Broad",0,1,0,10,3,0
"2013-10-19","Broad",0,2,0,2,7,0
"2013-10-30","Phrase",1,1,0.86,2,6,0
"2013-11-10","Phrase",0,2,0,3,8,0
"2013-10-28","Broad",0,4,0,2.3,3,0
"2013-10-25","Broad",0,17,0,5.8,3,0
"2013-10-14","Phrase",0,11,0,3.5,2,0
"2013-10-23","Broad",0,1,0,7,3,0
"2013-11-03","Exact",1,3,0.85,1.7,8,0
"2013-10-26","Broad",0,65,0,3.5,2,0
"2013-11-02","Broad",0,1,0,2,3,0
"2013-11-02","Broad",0,1,0,4,3,0
"2013-10-25","Broad",0,79,0,4.1,2,0
"2013-10-16","Broad",0,12,0,5.1,3,0
"2013-10-18","Broad",0,26,0,5.7,3,0
"2013-10-23","Broad",0,1,0,5,3,0
"2013-10-14","Broad",0,1,0,3,6,0
"2013-11-11","Broad",0,1,0,3,4,0
"2013-10-30","Phrase",0,29,0,1.4,7,0
"2013-10-23","Broad",0,1,0,9,3,0
"2013-10-23","Phrase",0,2,0,2,8,0
"2013-11-09","Broad",0,17,0,3.7,3,0
"2013-11-04","Broad",0,15,0,2.3,3,0
"2013-10-29","Phrase",1,6,1.53,3.3,2,0
"2013-11-12","Broad",0,2,0,7.5,4,0
"2013-11-09","Phrase",1,2,1.22,1.5,7,0
"2013-11-05","Broad",0,8,0,5,3,0
"2013-11-08","Broad",0,16,0,2.9,3,0
"2013-10-29","Phrase",0,1,0,5,6,0
"2013-11-10","Broad",0,1,0,1,5,0
"2013-11-11","Phrase",0,8,0,4.1,5,0
"2013-10-28","Phrase",0,5,0,1.4,6,0
"2013-11-04","Broad",0,15,0,6.3,5,0
"2013-10-15","Phrase",0,2,0,1.5,6,0
"2013-10-17","Broad",0,1,0,7,7,0
"2013-10-15","Broad",0,1,0,1,4,0
"2013-11-05","Broad",0,2,0,4,5,0
"2013-10-26","Broad",0,1,0,7,5,0
"2013-10-24","Broad",0,2,0,2.5,5,0
"2013-10-24","Broad",0,3,0,5.7,3,0
"2013-10-31","Broad",0,5,0,6,7,0
"2013-11-06","Broad",0,40,0,6.8,3,0
"2013-10-21","Broad",0,1,0,1,3,0
"2013-10-29","Broad",0,1,0,11,3,0
"2013-11-10","Broad",0,1,0,2,3,0
"2013-10-24","Broad",0,6,0,3,3,0
"2013-11-10","Broad",0,43,0,3.4,3,0
"2013-10-31","Broad",0,53,0,4.2,4,0
"2013-11-12","Phrase",0,1,0,3,1,0
"2013-10-24","Broad",0,1,0,5,5,0
"2013-10-30","Phrase",1,18,1.74,2.3,7,0
"2013-10-17","Broad",0,18,0,7.3,4,0
"2013-11-06","Broad",0,2,0,3,2,0
"2013-10-17","Phrase",0,3,0,1.3,8,0
"2013-11-02","Broad",0,5,0,3.8,3,0
"2013-11-02","Broad",0,7,0,4.6,3,0
"2013-11-07","Broad",0,1,0,9,6,0
"2013-10-17","Broad",0,1,0,1,3,0
"2013-10-19","Broad",0,2,0,2.5,6,0
"2013-10-15","Broad",0,8,0,5,5,0
"2013-10-27","Broad",0,10,0,2.1,3,0
"2013-11-12","Broad",0,1,0,10,5,0
"2013-11-11","Broad",0,39,0,6,3,0
"2013-10-16","Broad",0,7,0,4.1,3,0
"2013-11-11","Broad",0,22,0,4.8,3,0
"2013-10-24","Broad",0,1,0,4,6,0
"2013-10-15","Phrase",0,7,0,2.4,2,0
"2013-10-26","Broad",0,1,0,7,3,0
"2013-11-02","Broad",0,2,0,1,3,0
"2013-11-09","Phrase",0,3,0,3,5,0
"2013-10-21","Phrase",0,1,0,2,7,0
"2013-11-10","Broad",0,3,0,9,3,0
"2013-11-10","Broad",0,6,0,1.7,3,0
"2013-11-05","Broad",0,53,0,3.7,2,0
"2013-10-28","Broad",0,2,0,6.5,4,0
"2013-10-16","Broad",0,5,0,6.4,4,0
"2013-10-30","Broad",0,1,0,1,5,0
"2013-11-11","Phrase",0,1,0,6,6,0
"2013-10-15","Broad",0,2,0,2,3,0
"2013-10-21","Broad",0,7,0,2.9,5,0
"2013-10-15","Broad",0,1,0,4,3,0
"2013-10-30","Broad",0,7,0,5.7,3,0
"2013-10-16","Phrase",1,3,0.42,1.3,8,0
"2013-10-25","Phrase",0,12,0,2.8,5,0
"2013-10-25","Broad",0,1,0,2,3,0
"2013-11-06","Broad",0,1,0,1,5,0
"2013-11-07","Broad",0,1,0,1,6,0
"2013-11-01","Phrase",0,6,0,1.7,2,0
"2013-10-15","Broad",0,2,0,7.5,5,0
"2013-11-03","Broad",0,1,0,2,7,0
"2013-11-01","Broad",1,2,1.92,1.5,5,0
"2013-11-05","Phrase",1,12,1.1,1.8,7,0
"2013-11-02","Broad",0,4,0,3.5,5,0
"2013-11-06","Phrase",1,4,0.68,1.3,8,0
"2013-11-04","Broad",0,1,0,5,6,0
"2013-10-28","Broad",0,2,0,8,5,0
"2013-11-02","Broad",0,11,0,5.5,5,0
"2013-11-09","Broad",0,1,0,7,3,0
"2013-11-11","Phrase",2,11,2.95,2.2,6,0
"2013-10-28","Broad",0,2,0,1,3,0
"2013-10-16","Phrase",0,1,0,2,5,0
"2013-11-12","Broad",0,1,0,9,3,0
"2013-10-22","Phrase",0,1,0,7,3,0
"2013-10-14","Phrase",0,1,0,3,7,0
"2013-10-24","Broad",0,1,0,3,6,0
"2013-10-15","Broad",0,4,0,3.8,7,0
"2013-10-28","Broad",0,1,0,10,3,0
"2013-11-10","Broad",0,8,0,5.5,3,0
"2013-10-27","Broad",0,2,0,2,3,0
"2013-10-26","Phrase",0,4,0,1.5,4,0
"2013-11-03","Broad",0,5,0,3.8,5,0
"2013-10-22","Broad",0,5,0,4.6,3,0
"2013-10-14","Broad",0,2,0,4,3,0
"2013-10-27","Broad",0,3,0,5.3,3,0
"2013-11-11","Broad",0,2,0,6.5,4,0
"2013-11-07","Broad",0,10,0,6.8,3,0
"2013-10-28","Broad",0,1,0,6,3,0
"2013-10-30","Phrase",0,5,0,5.6,4,0
"2013-10-15","Broad",0,26,0,5.9,4,0
"2013-10-31","Broad",0,4,0,2,2,0
"2013-10-26","Phrase",3,9,5.08,3.6,7,0
"2013-10-22","Broad",0,2,0,1,3,0
"2013-10-21","Phrase",0,1,0,1,1,0
"2013-11-01","Phrase",1,22,0.88,1.8,7,0
"2013-10-21","Broad",0,3,0,6,2,0
"2013-10-25","Phrase",0,1,0,2,6,0
"2013-11-06","Broad",0,27,0,4.9,3,0
"2013-10-15","Broad",0,12,0,2.8,3,0
"2013-10-25","Broad",0,1,0,6,3,0
"2013-11-10","Broad",0,1,0,1,3,0
"2013-11-07","Broad",0,1,0,8,3,0
"2013-10-20","Broad",0,6,0,3,3,0
"2013-10-16","Broad",0,1,0,2,3,0
"2013-10-30","Phrase",0,3,0,1.7,6,0
"2013-10-22","Broad",0,1,0,7,2,0
"2013-11-08","Phrase",0,8,0,2.1,7,0
"2013-11-12","Phrase",2,5,1.9,2.2,6,0
"2013-10-21","Phrase",0,3,0,6,4,0
"2013-10-15","Broad",0,38,0,3,3,0
"2013-11-06","Phrase",1,12,1.95,2.1,6,0
"2013-10-31","Phrase",0,8,0,4.1,4,0
"2013-11-05","Broad",0,3,0,6.3,3,0
"2013-10-27","Broad",0,1,0,5,8,0
"2013-10-16","Broad",0,1,0,7,3,0
"2013-10-26","Broad",0,2,0,7,3,0
"2013-10-17","Phrase",0,12,0,2.9,2,0
"2013-11-08","Broad",0,3,0,3,2,0
"2013-11-06","Phrase",0,6,0,6.7,4,0
"2013-10-29","Broad",0,6,0,5.3,5,0
"2013-10-23","Broad",0,1,0,2,5,0
"2013-10-17","Broad",0,3,0,5,3,0
"2013-11-08","Broad",0,14,0,4.4,6,0
"2013-11-06","Phrase",1,16,1.8,2.8,7,0
"2013-11-10","Broad",0,28,0,2.5,5,0
"2013-10-16","Phrase",0,3,0,4,4,0
"2013-10-20","Phrase",0,1,0,2,5,0
"2013-11-01","Broad",0,1,0,3,4,0
"2013-11-04","Broad",0,4,0,6.5,4,0
"2013-10-21","Broad",0,1,0,3,3,0
"2013-10-29","Phrase",0,2,0,5,5,0
"2013-10-23","Broad",0,4,0,6.3,3,0
"2013-10-15","Phrase",0,1,0,2,3,0
"2013-11-01","Phrase",0,3,0,3.3,6,0
"2013-10-22","Phrase",1,10,0.82,3,6,0
"2013-10-15","Broad",0,1,0,7,5,0
"2013-10-22","Broad",0,1,0,5,3,0
"2013-10-14","Broad",0,4,0,4,3,0
"2013-10-15","Phrase",1,3,1.13,3,6,0
"2013-10-19","Broad",5,40,8.86,5.9,4,0
"2013-11-07","Broad",1,21,1.99,4,3,0
"2013-11-10","Broad",0,1,0,7,3,0
"2013-10-22","Broad",0,13,0,4,3,0
"2013-11-03","Broad",0,6,0,3.8,5,0
"2013-10-17","Broad",3,31,4.88,2.4,5,0
"2013-10-16","Broad",0,6,0,4.8,6,0
"2013-11-03","Broad",1,4,1.89,4,3,0
"2013-11-02","Broad",0,32,0,6.4,4,0
"2013-10-24","Broad",0,2,0,6,3,0
"2013-11-02","Broad",0,8,0,3.6,3,0
"2013-10-31","Broad",2,30,3.24,2.5,5,0
"2013-10-29","Broad",1,3,1.16,6.7,5,0
"2013-10-21","Broad",0,21,0,5.5,3,0
"2013-11-05","Broad",0,1,0,10,5,0
"2013-10-25","Phrase",0,13,0,3.3,2,0
"2013-10-18","Phrase",0,2,0,1.5,6,0
"2013-11-03","Broad",0,1,0,9,5,0
"2013-10-22","Broad",0,2,0,7.5,3,0
"2013-11-12","Phrase",0,1,0,2,3,0
"2013-11-06","Broad",1,69,1.47,5.1,4,0
"2013-11-01","Broad",1,59,1.55,3.5,3,0
"2013-11-11","Broad",1,14,1.26,1.7,3,0
"2013-10-20","Phrase",0,16,0,1.6,6,0
"2013-11-04","Broad",0,4,0,2,8,0
"2013-11-07","Broad",0,5,0,5.6,3,0
"2013-11-04","Broad",0,5,0,6.2,3,0
"2013-11-03","Broad",0,1,0,7,3,0
"2013-11-06","Broad",0,1,0,6,3,0
"2013-10-27","Phrase",0,3,0,5.3,5,0
"2013-10-24","Broad",0,2,0,6.5,5,0
"2013-10-25","Broad",0,25,0,5.7,3,0
"2013-10-17","Broad",0,12,0,4.5,3,0
"2013-10-17","Broad",0,18,0,4.7,3,0
"2013-10-15","Phrase",0,10,0,2,7,0
"2013-10-31","Broad",0,3,0,4.3,8,0
"2013-10-22","Broad",0,12,0,6.8,3,0
"2013-10-25","Broad",0,41,0,4.6,3,0
"2013-11-01","Broad",0,2,0,4.5,3,0
"2013-10-30","Broad",0,32,0,4.9,3,0
"2013-10-23","Phrase",0,4,0,5.3,4,0
"2013-10-20","Broad",1,9,1.29,2.4,3,0
"2013-11-02","Broad",0,1,0,4,3,0
"2013-10-31","Phrase",0,49,0,2.5,5,0
"2013-10-16","Phrase",0,1,0,2,7,0
"2013-10-21","Phrase",0,1,0,1,7,0
"2013-11-07","Broad",0,2,0,5.5,3,0
"2013-11-04","Phrase",0,3,0,4.3,7,0
"2013-10-18","Phrase",2,5,3.13,1.8,7,0
"2013-11-05","Broad",0,1,0,4,3,0
"2013-10-25","Broad",0,3,0,7,2,0
"2013-11-04","Broad",0,1,0,6,3,0
"2013-10-28","Phrase",3,12,5,2.3,7,0
"2013-10-15","Broad",0,1,0,1,3,0
"2013-11-10","Broad",0,2,0,5,3,0
"2013-11-04","Broad",0,33,0,7.5,3,0
"2013-11-04","Exact",0,1,0,6,7,0
"2013-11-05","Broad",0,14,0,4.4,3,0
"2013-11-08","Phrase",0,2,0,8.5,5,0
"2013-10-17","Broad",0,2,0,3.5,3,0
"2013-10-28","Phrase",1,12,1,2.4,7,0
"2013-11-08","Broad",0,2,0,3.5,4,0
"2013-10-29","Broad",0,1,0,2,3,0
"2013-10-24","Broad",4,26,6.75,2.9,5,0
"2013-11-11","Broad",0,4,0,3.8,3,0
"2013-11-01","Broad",0,16,0,6.4,5,0
"2013-10-28","Phrase",0,1,0,2,7,0
"2013-10-29","Phrase",0,7,0,2.7,6,0
"2013-11-01","Broad",0,1,0,4,3,0
"2013-10-19","Broad",0,1,0,8,3,0
"2013-10-15","Broad",0,1,0,1,3,0
"2013-10-24","Broad",0,1,0,9,3,0
"2013-10-26","Phrase",0,1,0,5,6,0
"2013-11-10","Broad",0,12,0,5.8,3,0
"2013-10-25","Phrase",0,1,0,3,6,0
"2013-11-11","Broad",0,17,0,5.6,5,0
"2013-11-05","Phrase",3,11,4.06,2.3,6,0
"2013-10-18","Exact",0,1,0,1,8,0
"2013-10-18","Broad",0,3,0,2.3,3,0
"2013-11-07","Broad",0,2,0,1,8,0
"2013-10-21","Phrase",0,1,0,7,6,0
"2013-10-16","Broad",0,8,0,6.5,3,0
"2013-10-22","Broad",0,36,0,3.7,3,0
"2013-10-21","Phrase",0,2,0,1.5,5,0
"2013-10-16","Broad",0,11,0,3.1,3,0
"2013-11-01","Phrase",0,1,0,3,7,0
"2013-11-11","Broad",0,87,0,4.5,2,0
"2013-11-08","Phrase",0,3,0,1.7,8,0
"2013-10-19","Broad",0,2,0,6.5,3,0
"2013-10-27","Broad",0,1,0,1,3,0
"2013-11-06","Broad",0,3,0,3,5,0
"2013-10-21","Broad",0,1,0,1,6,0
"2013-10-25","Broad",2,24,3.92,5.2,3,0
"2013-10-23","Broad",0,1,0,6,3,0
"2013-10-31","Broad",0,2,0,2.5,7,0
"2013-10-26","Phrase",0,2,0,5,7,0
"2013-11-06","Phrase",1,27,1.88,2,5,0
"2013-10-19","Phrase",0,1,0,5,7,0
"2013-10-25","Phrase",1,6,1.22,3.8,7,0
"2013-10-24","Broad",0,3,0,3,6,0
"2013-11-09","Broad",0,1,0,7,3,0
"2013-11-05","Broad",0,5,0,3.4,3,0
"2013-10-25","Broad",0,3,0,6.3,5,0
"2013-10-28","Broad",0,7,0,2.7,3,0
"2013-11-09","Phrase",0,1,0,1,2,0
"2013-11-05","Broad",0,2,0,9.5,5,0
"2013-10-23","Broad",0,15,0,3.1,3,0
"2013-11-10","Broad",0,4,0,7,3,0
"2013-11-02","Phrase",0,10,0,2.1,5,0
"2013-11-04","Broad",0,3,0,3.3,3,0
"2013-11-10","Broad",3,260,5.79,3.4,5,0
"2013-11-06","Broad",0,6,0,6.3,3,0
"2013-10-24","Broad",0,1,0,1,3,0
"2013-11-05","Broad",1,9,2,4.1,3,0
"2013-11-03","Broad",0,2,0,3,3,0
"2013-10-24","Phrase",0,8,0,2.9,2,0
"2013-11-02","Phrase",0,1,0,7,4,0
"2013-11-04","Phrase",1,15,1.8,2.3,7,0
"2013-10-22","Broad",0,3,0,4.7,3,0
"2013-11-01","Phrase",0,5,0,1.2,4,0
"2013-10-24","Exact",0,5,0,2,8,0
